"author_id","author_name"
"39913","Dick R Gourley"
"48214","Dick Roughsey"
"21574","Dick Russell"
"16367","Dick Smakman"
"43163","Dick Woollen"
"30874","Dickie Bird"
"14640","Dicksen Tanzil"
"7356","Dictionaries  Heritage American"
"25987","Didier Conrad"
"3106","Didier Davin"
"45896","Didier Dubois"
"46528","Diederik M. Roijers"
"15234","Diego Guerra"
"36930","Diego Guerrero"
"34445","Diego Guillen"
"3832","Diego Rasskin-Gutman"
"6393","Diene Petterle"
"18633","Dieter Conrads"
"17815","Dieter D Genske"
"18293","Dieter Flamig"
"32663","Dieter Kuntz"
"10366","Dieter M. Kolb"
"25139","Dieter Mersch"
"14986","Dieter Peter Klaus Scholz"
"19193","Dieter Weichert"
"16183","Dietmar Kennepohl"
"14526","Dietmar Mobius"
"13648","Dietmar Pum"
"44324","Dietmar Roeser"
"31414","Dietmar Schmidt"
"29780","Dietmar Strauch"
"41811","Dietrich (Sir) 1824-1907 Brandis"
"7716","Dietrich Ludemann"
"30145","Dietrich Ludwig Gustav Karsten"
"38783","Dietrich Volkmer"
"32412","Digby Tantam"
"25884","Digital Press"
"31003","Dik Browne"
"42756","Dilcy Windham Hilley"
"31388","Dillon Taylor"
"44603","Dilly Carter"
"17588","Dilly Fung"
"2925","Dilnot Sladden"
"9882","Dilyara Kuzina"
"39085","Dim Ple"
"25178","Dimitri Levas"
"40667","Dimitri Marinkovic"
"13020","Dimitris Antoniadis"
"12341","Dimitris G. Angelakis"
"46474","Dimitris Karagiannis"
"4001","Dimitris Papadopoulos"
"28651","Dimitris Plantzos"
"48702","Dina C Carson"
"31120","Dina Pearlman"
"36802","Dina Silver"
"33986","Dinah Capparucci"
"32457","Dinah Gould"
"42852","Dinara Mirtalipova"
"7338","Dines Christen"
"33594","Dinesh Bhugra"
"46605","Dinesh Manocha"
"34353","Dinesh Patel"
"18063","Dinesh Sharma"
"20245","Dinesh Verma"
"18242","Ding-Zhu Du"
"36534","Dini Von Mueffling"
"9531","Dino Boccaletti"
"5127","Dino Franco Felluga"
"32430","Dino Marnika"
"4613","Dinorah Coronado"
"16974","Dinosaur Books Press"
"38240","Dinty W. Moore"
"6944","Diogo Queiros Conde"
"33097","Dion Graham"
"4306","Dionne Malush"
"30250","Dionysius Lardner"
"16361","Dip Kapoor"
"40506","Dipak K. Dube"
"34567","Dipak Mistry"
"24806","Director Ute Frevert"
"15587","Director of Palliative Medicine Professor of Oncology Thomas Smith"
"20674","Director of Russian Studies Stephen Kotkin"
"11351","Dirk C. Mattfeld"
"45602","Dirk Deimeke"
"17780","Dirk Ifenthaler"
"31483","Dirk Maggs"
"17561","Dirk Schmalfu"
"38665","Dirk Stengel"
"1664","Dirk U. Pfeiffer"
"5191","Dirk-Oliver Kaul"
"28222","Dis"
"43636","Disability Rights UK"
"5509","Disciplined Growth Academy"
"46431","Discreet Password Organizer"
"35045","Disha"
"13736","Disha Experts"
"45619","Dishek J. J. Mankad"
"2494","Dismas Reinald Apostolis"
"28504","Disney"
"41605","Disney Book Group"
"42338","Disney Books"
"31773","Disney Press"
"42337","Disney Storybook Art Team"
"9444","Disney Storybook Artists"
"32648","Distinctive Journals"
"4209","Distinguished Writer Mark Doty"
"33277","Ditty Dokter"
"41667","Divine Stationaries"
"50322","Diving the World Publishing"
"16988","Division of Behavioral and Social Sciences and Education"
"7370","Division on Earth and Life Studies"
"1964","Division on Engineering and Physical Sciences"
"11577","Divya Gupta Choudhary"
"29508","Divya Praful Tolia-kelly"
"5130","Divya Victor"
"10847","Dixit Garg"
"41404","Djakhongir Saidov"
"36453","Djamal Makhloufi"
"27286","Djamaladdin G. Musaev"
"17705","Djamel Eddine Chouaib Belkhiat"
"124","Djamel Khelef"
"28181","Djamila Knopf"
"13782","Djan Khoe"
"18415","Djioua-M"
"25915","Dks Art"
"23138","Dluxe Planners"
"24154","Dmitri Beliaev"
"8442","Dmitri Kharzeev"
"22976","Dmitriy Zgonnik"
"38083","Dmitry Beliaev"
"17709","Dmitry I. Sementsov"
"27015","Dmitry Novikov"
"18139","Dmitry Schur"
"11108","Dmitry Sukhomlinov"
"18178","Dmitry V. Schur"
"22988","Dms Books"
"15047","Doble Mukesh"
"15524","Dobretsov N.L."
"16755","Doc Klein"
"8782","Dock"
"39051","Doctor Peter Bastrop"
"23098","Doctor Puzzles"
"38909","Doctor Soleil"
"5916","Dodge Johnson"
"12557","Doeke Eisma"
"33547","Doff"
"39476","Dog Lover Printing House"
"40707","Dog Lovers for Life!"
"39371","Dog Owners Press"
"37969","Doggiebuddy"
"46221","Doggy Password Manager"
"38230","Dogs Journals Publishing"
"26734","Doha"
"26341","Dojyomaru"
"3314","Dolly Bond"
"39903","Dolores F Saxton"
"35034","Dolores Gordon-Smith"
"36785","Dolores Hart"
"31994","Dolors Gallart"
"24872","Domenic Antonucci"
"40204","Domenica Taruscio"
"14623","Domenico Acierno"
"15240","Domenico Bertoloni Meli"
"8925","Domingos Barbosa"
"11124","Dominic A. Brose"
"31941","Dominic Beesley"
"15992","Dominic Brewer"
"29777","Dominic Farace"
"24352","Dominic Frisby"
"41897","Dominic Garcia"
"27049","Dominic Holland"
"3679","Dominic J. O'Meara"
"25242","Dominic Lutyens"
"27630","Dominic Malcolm"
"42085","Dominic Midgley"
"39106","Dominic Newman"
"44524","Dominic O'Brien"
"6575","Dominic Roskrow"
"27745","Dominic Welsh"
"21795","Dominik E. Froehlich"
"25844","Dominik Landwehr"
"16158","Dominika Latusek"
"19122","Dominique Arrouays"
"47398","Dominique Browning"
"5988","Dominique Coutant-Defer"
"9135","Dominique Goutte"
"9548","Dominique Lapierre"
"24301","Dominique Margairaz"
"39572","Dominique Meynial-Denis"
"35237","Dominique Renaud"
"42578","Dominique Van Neste"
"3940","Dominique Zehrfuss"
"20683","Domitille Hatuel"
"3935","Domonique Bertolucci"
"17654","Don - Hee Park"
"47546","Don Alexander"
"43706","Don Aslett"
"13972","Don Berry"
"36014","Don Brobst"
"48142","Don Campaniello"
"18119","Don Chapman"
"49346","Don Dumond"
"39289","Don E Winters"
"19596","Don Failla"
"4969","Don Fullerton"
"16758","Don G. Campbell"
"46158","Don Gosselin"
"36623","Don Hagen"
"23559","Don Heck"
"15916","Don Herbert"
"28993","Don J. Hibbard"
"38292","Don Johnson"
"7346","Don LePan"
"34639","Don Lee"
"31303","Don Leslie"
"12432","Don Logan"
"49517","Don Lomax"
"2558","Don M Winn"
"42819","Don MacAdam"
"35521","Don Martin"
"1331","Don McKerahan"
"2475","Don Miller"
"10977","Don Nyman"
"29308","Don Orehek"
"49879","Don Pakito"
"3636","Don Paterson"
"23251","Don Perlin"
"10314","Don Piper"
"36979","Don Reed"
"45486","Don Roberts"
"27582","Don S. Browning"
"33837","Don S. Dizon"
"37793","Don Sabatini"
"36580","Don Scheese"
"30268","Don Shaw"
"15123","Don Tapping"
"21801","Don Thompson"
"48210","Don W Dejarnett"
"42380","Don Weekes"
"31123","Don Wimmer"
"32380","Don Winslow"
"22961","Dona Rice"
"48188","Donal Hall"
"4012","Donal Kavanagh"
"15885","Donal M. Sacken"
"15959","Donal O'Dea"
"41104","Donal O'Regan"
"199","Donald A Barlow"
"9598","Donald A. Dewsbury"
"4777","Donald Allen"
"4707","Donald Altman"
"5964","Donald Asher"
"6806","Donald B Grey"
"47961","Donald B Powell"
"103","Donald B. DeYoung"
"16444","Donald B. Keat"
"42213","Donald B. Kraybill"
"10207","Donald B. Percival"
"34325","Donald Bain"
"43678","Donald Bloxham"
"14229","Donald C. Chang"
"3736","Donald Cady"
"30935","Donald Corren"
"35064","Donald Culross Peattie"
"48097","Donald Denoon"
"2869","Donald Dizney Eminent Scholar Distinguished Professor and Chair of Psychiatry Mark S Gold MD"
"1053","Donald E Thrall"
"26977","Donald E. Knuth"
"2083","Donald Emmeluth"
"45170","Donald F Clinton"
"2762","Donald F. Knutson"
"10661","Donald F. Moores"
"23927","Donald G B J"
"12256","Donald G Brennan"
"34311","Donald G. Wetherell"
"21218","Donald G. Wright"
"8700","Donald Grant"
"5429","Donald Hall"
"45489","Donald I Templeman"
"40729","Donald J. Capra"
"25911","Donald J. Cosentino"
"21173","Donald Jensen"
"24520","Donald Johnson"
"25198","Donald Judd"
"42707","Donald Keyhoe"
"41870","Donald Krapohl"
"16963","Donald L. Ferguson"
"12661","Donald L. Keister"
"14764","Donald L. Wise"
"25550","Donald M. Anderson"
"31668","Donald M. Epstein"
"48566","Donald M. McKale"
"40071","Donald M. Yealy"
"22492","Donald MacKenzie"
"38908","Donald Macalister"
"47623","Donald Macintyre"
"49058","Donald Macraild"
"6394","Donald Marron"
"18413","Donald McCain"
"43284","Donald McDonald"
"1069","Donald McGavin"
"47513","Donald Monro"
"26482","Donald N Thurber"
"20741","Donald N. Levine"
"21599","Donald Nicholson-Smith"
"43498","Donald P. Roy"
"45218","Donald P. Ryan"
"13798","Donald P. Visco"
"41033","Donald Quataert"
"3885","Donald R Levy"
"48223","Donald R. Prestly"
"4579","Donald R. Prothero"
"25014","Donald Richie"
"47134","Donald Scarinci"
"40294","Donald Sefcik"
"28895","Donald Shaw"
"29675","Donald Sinden"
"9734","Donald Voet"
"23446","Donald Weis"
"4752","Donald Wilhelm"
"5707","Donald Wort"
"48079","Donald Wright"
"26343","Donalyn Gross"
"19685","Donatella Della Porta"
"10961","Donatella Sterpi"
"17650","Donatello Annaratone"
"30126","Donatien Grau"
"5808","Donato Mancini"
"38661","Donato Spedaliere"
"18121","Dong Jie"
"13348","Dong Kee Yi"
"19177","Dong-Sheng Jeng"
"45929","Dongbin Zhao"
"17158","Dongkwan Kong"
"2177","Dongpu Cao"
"36520","Donita K. Paul"
"34454","Donn Byrne"
"49015","Donna  Kooler"
"24620","Donna A Smith"
"33468","Donna Andrews"
"30741","Donna Ashcroft"
"4548","Donna B McKinney"
"19219","Donna Berry"
"44841","Donna Cangelosi"
"7814","Donna Christina Savery"
"25190","Donna Connell"
"42798","Donna Cowan"
"7873","Donna Diamond"
"29801","Donna Duncan"
"44686","Donna Dunning"
"14159","Donna Eden"
"41281","Donna Gayle Akers"
"25056","Donna Goddard"
"22660","Donna Grant"
"8642","Donna Haisty Winchell"
"37476","Donna Harman"
"6727","Donna Heiderstadt"
"45102","Donna Houseman"
"20670","Donna Kay Kakonge"
"49454","Donna Kozik"
"14722","Donna L. Hudson"
"20202","Donna Lee Brien"
"31670","Donna Leon"
"25342","Donna Loveday"
"19560","Donna M. Stringer"
"16474","Donna M. Velliaris"
"42857","Donna MacLeod"
"39485","Donna Marie Jackson"
"43941","Donna Parish-Bischoff"
"36125","Donna Partow"
"39743","Donna Phinney"
"30563","Donna Postel"
"28154","Donna R. Podems"
"19825","Donna Rose Jackson"
"45886","Donna Ryan"
"11655","Donna Samworth"
"32265","Donna Scovell"
"34241","Donna Somboonlakana"
"27115","Donna Starks"
"4683","Donna Stonecipher"
"11644","Donna Ventura"
"16979","Donna Wilson"
"16917","Donna Woo"
"26148","Donna Yates"
"18494","Donnelly"
"49801","Donnie Hoover"
"31132","Donnie Pitchford"
"44111","Donohue Saalfield"
"24096","Doobub"
"26155","Doogie Horner"
"44382","Dopress Studio"
"24635","Dora Blossom"
"20649","Dora Maria Kalff"
"12857","Dora Marinova"
"113","Dora Morrell Hughes"
"19678","Dora S Mitchell"
"19327","Dora Schulz"
"26368","Dora Thornton"
"29330","Dora Wood"
"46561","Doran Chakraborty"
"2114","Doreen Blumhagen"
"33619","Doreen Rappaport"
"43940","Doreen Skolnick"
"5735","Doreen Virtue"
"34993","Dori Lavelle"
"25245","Doria Santlofer"
"5758","Dorian Lynskey"
"4938","Dorianne Laux"
"37720","Dorin Andrica"
"16200","Dorine Akoa Bailly"
"8867","Dorion Sagan"
"12402","Doris A. Carson"
"1897","Doris Abramson"
"27243","Doris Dzameshie"
"31308","Doris Francis"
"1489","Doris Halman"
"37723","Doris Hoehmann"
"48084","Doris Kutschbach"
"24240","Doris Margaret Kenyon"
"6647","Doris Marjorie Moore"
"24536","Doris Olsen"
"17223","Doris Quinten"
"27232","Doris S. Warriner"
"7377","Dorling Kindersley Publishing"
"43646","Dorner Herman B (Herman Bernard)"
"46601","Doron Peled"
"27077","Dorota Folga-Januszewska"
"3838","Dorota Stec"
"42150","Dorothe Gerritsen"
"33823","Dorothea Benton Frank"
"43332","Dorothea Blostein"
"3951","Dorothea E. Olkowski"
"4676","Dorothea Rosa Herliany"
"34973","Dorothea Wild"
"25801","Dorothea Überall"
"34923","Dorothee Brantz"
"3594","Dorothy Ahlswede"
"43360","Dorothy Bomar Bradley"
"21469","Dorothy E. Zemach"
"41050","Dorothy Field"
"32934","Dorothy Gilman"
"21044","Dorothy Hearst"
"17444","Dorothy Heathcote"
"45353","Dorothy Hibernack"
"33983","Dorothy Hoobler"
"8010","Dorothy J. Thompson"
"27687","Dorothy Jean Fagan"
"21646","Dorothy Leeds"
"37463","Dorothy Littlejohn Guthrie"
"31008","Dorothy Love"
"319","Dorothy M Johnson"
"8582","Dorothy M Kennedy"
"8718","Dorothy M. Kennedy"
"29800","Dorothy McGarry"
"9007","Dorothy Mills"
"39900","Dorothy P Bethea"
"6246","Dorothy Reynolds"
"25440","Dorothy S. Sides"
"32986","Dorothy Salisbury Davis"
"35645","Dorothy Sue Cobble"
"37455","Dorothy Thornton"
"23775","Dorothy Wilks"
"28557","Dorothy Wood"
"21388","Dorrie O'Brien"
"34336","Dortje Golldack"
"11475","Doruth Tavor"
"33006","Dos Santos"
"3922","Dottie Bruce Gandy"
"1211","Dotty Oelkers"
"49424","Douard Foresti"
"24955","Double Trouble"
"26887","Double-S."
"42195","Doubleday Page and Company Publisher"
"44330","Doug A. Bowman"
"22513","Doug Braithwaite"
"49528","Doug Cheeseman"
"8579","Doug Downs"
"9699","Doug Draa"
"4772","Doug Estell"
"47093","Doug Fairhurst"
"36060","Doug Fields"
"47986","Doug Grow"
"32809","Doug Hirschhorn"
"47406","Doug J Swanson"
"32954","Doug Johnstone"
"39303","Doug K Naiyn"
"48952","Doug Magers"
"17369","Doug Malouf"
"23653","Doug Moench"
"48747","Doug Munro"
"43235","Doug Naylor"
"35133","Doug Newman"
"6280","Doug Nordman"
"733","Doug Ramsey"
"41657","Doug Rucker"
"34657","Doug Schmidt"
"42035","Doug Smith"
"3417","Doug Stanton"
"41053","Doug Sundheim"
"45566","Doug Walsh"
"6736","Doug Welch"
"33022","Doug Wilhelm"
"39994","Dougherty"
"5106","Dougie Braithwaite"
"29085","Douglas A Knight"
"9765","Douglas A. Klumpp"
"45038","Douglas B. Lyons"
"30893","Douglas B. Reeves"
"31383","Douglas Berger"
"38342","Douglas Boyd"
"10988","Douglas C. Grove"
"10483","Douglas C. Montgomery"
"48399","Douglas Carrel"
"36452","Douglas Clegg"
"23520","Douglas Cockerell"
"45015","Douglas Congdon-Martin"
"42988","Douglas Coupland"
"32877","Douglas Davies"
"17182","Douglas E. Miller"
"33620","Douglas E. Richards"
"43883","Douglas Emley"
"16135","Douglas F. Barnes"
"34335","Douglas F. Marle"
"15380","Douglas Fisher"
"42777","Douglas Godlington"
"3605","Douglas Goldstein"
"43362","Douglas Grady"
"34946","Douglas H. Chadwick"
"31061","Douglas Henshall"
"44248","Douglas Hodgins"
"9094","Douglas Hyde"
"14616","Douglas Inman"
"1563","Douglas J Mudgway"
"5439","Douglas J. Cumming"
"15221","Douglas J. Mitchell"
"15886","Douglas J. Simpson"
"47917","Douglas Jackson"
"40424","Douglas K Naiyn"
"48720","Douglas Kammen"
"10642","Douglas Keister"
"18808","Douglas Kellner"
"5065","Douglas Kelly"
"8235","Douglas Kutach"
"25598","Douglas Mandry"
"9036","Douglas Messerli"
"9683","Douglas Moffat"
"44913","Douglas Murphy"
"28392","Douglas O'Brian"
"8205","Douglas P Downs"
"36669","Douglas Palmer"
"7707","Douglas Preston"
"28820","Douglas Pye"
"18423","Douglas R Backer"
"44563","Douglas R Denison"
"11479","Douglas R. Fehan"
"16394","Douglas Ray"
"34997","Douglas Reeman"
"15180","Douglas Reeves"
"44903","Douglas S. Mennin"
"13118","Douglas Tave"
"7629","Douglas Tompkins"
"43320","Douglas Tonks"
"21129","Douglas V. Porpora"
"42023","Douglas Walton"
"46834","Douglas Whetstone"
"15282","Douglas Wilson"
"35592","Douglas Wilson Johnson"
"5700","Douglas a Alderson"
"26741","Douman Seiman"
"22875","Dove"
"2319","Dover"
"11729","Dovie Thomason"
"38779","Down East Books"
"22939","Dp Wongii"
"29693","Dr"
"30750","Dr  Ian Jackson"
"37590","Dr A Fuchs"
"43601","Dr A Oemler"
"38875","Dr Adamson Juliet"
"12645","Dr Ahjond Garmestani PhD"
"37742","Dr Alan D Wolfelt"
"39027","Dr Albert Moll"
"13604","Dr Albert Schweitzer"
"8645","Dr Alfred Rosa"
"27142","Dr Ali Akbar Abedian Kasgari"
"32637","Dr Alyson J. McGregor"
"40802","Dr Andrea Rabagliati"
"28400","Dr Andrew Fitzpatrick"
"11800","Dr Andrew Wood"
"46768","Dr Andy Williams"
"32460","Dr Ann Marie Gorczyca"
"22652","Dr Annette Collinge"
"5832","Dr Annie Choi Dr Eric Yocam"
"48147","Dr Archie P McDonald"
"39424","Dr Are Simeon Thoresen DVM"
"12695","Dr B Srinivasulu"
"42845","Dr Barbara De Angelis"
"11176","Dr Barbara R Sandall"
"2604","Dr Bernd Pohlmann-Eden"
"39372","Dr Boxer"
"5370","Dr Boyce Watkins"
"41636","Dr Boza Grafenauer"
"30817","Dr Brandon Hall"
"32568","Dr Brenda K Winters"
"36483","Dr Bruce Wilkinson"
"6420","Dr Carol E Miller"
"1996","Dr Carol Teed"
"18497","Dr Cassia Spohn"
"16369","Dr Catherine Simmons"
"33456","Dr Charles R Swindoll"
"10001","Dr Chem Notebooks"
"30848","Dr Claire Hayes"
"31727","Dr Clare Bailey"
"37093","Dr Connie Guttersen"
"30287","Dr Constantin Iordachi"
"4638","Dr Cora L Green"
"18444","Dr Cynthia Edwards-Hawver"
"40515","Dr Dach"
"5310","Dr Dale A Fife"
"41643","Dr Daniel H Olsen"
"41635","Dr Danielle Johannesen"
"29832","Dr Dave Barry"
"8154","Dr David Hamilton"
"13907","Dr David Johnson"
"10013","Dr David R Klein"
"28195","Dr David Stanley"
"31596","Dr Dean Ornish"
"40845","Dr Denise Finley"
"30862","Dr Derek Prince"
"41027","Dr Diana Gordon"
"39104","Dr Dominic Martins"
"25473","Dr Donald T Williams"
"16257","Dr Douglas Stuart"
"5258","Dr Edith Eva Eger"
"47414","Dr El"
"22086","Dr Elizabeth David"
"40520","Dr Emma Emmanuel"
"14090","Dr Emma Goodall"
"31447","Dr Eric Plasker"
"38141","Dr Felicity Keough-Bligh"
"39360","Dr Felix Jack"
"40517","Dr Fred Able"
"36368","Dr Gary Rosberg"
"4396","Dr Gary Small"
"29465","Dr George D Smith"
"7171","Dr Grady S McMurtry"
"10543","Dr Guy Bailey"
"37216","Dr Henry Cloud"
"49295","Dr Hermann Burgard"
"19079","Dr Herschelle Adams"
"38740","Dr Hope Martin"
"10955","Dr Hsin-Hung Cheng"
"18672","Dr Hye-Young Park"
